Customer ID;Name;Surname;Gender;Birthdate
384779;Lisa;Johnson;M;1999.10.21
923577;Mary;Horton;F;1977.10.26
326961;Melinda;Heath;F;2002.10.20
737704;Thomas;Price;F;1980.10.25
127723;Leroy;Nelson;F;1982.10.25
961184;Kristine;Abbott;M;1969.10.28
650623;Leah;Lopez;;1981.10.25
168446;Colleen;Howard;F;1978.10.26
203204;Johnathan;Cooper;M;1956.10.31
46020;Michael;Murphy;;1952.11.01
554600;Sharon;Watson;F;1963.10.30
283559;Sierra;Russell;M;1982.10.25
585909;Jeffery;Simmons;F;1950.11.02
847047;Kristen;Wright;F;1984.10.24
654427;Michael;Jones;;1960.10.30
151918;Christina;Carpenter;;1986.10.24
813152;Michael;Thomas;M;1953.11.01
428624;Debbie;Powell;M;1979.10.26
81763;Nicole;Reed;F;1995.10.22
53986;Stephanie;Gould;F;1950.11.02
479128;Elizabeth;Miller;M;1955.11.01
657971;Carlos;Hess;M;1949.11.02
15078;Bailey;Carter;M;1973.10.27
266895;Andrew;Green;F;1986.10.24
532164;Javier;Hurst;M;1976.10.26
647400;Catherine;Smith;M;1994.10.22
979569;Wanda;Gardner;M;1987.10.24
461520;Michael;Camacho;M;1958.10.31
364659;Trevor;Brewer;F;1982.10.25
145838;Derrick;Dunn;F;1982.10.25
73370;Jennifer;Jackson;M;1997.10.21
282097;Shelly;Barnes;M;1990.10.23
122918;Marcus;Miller;F;1957.10.31
658010;Sue;Underwood;F;1957.10.31
375013;Brandon;Harper;M;1968.10.28
785259;Gregory;Johnston;M;1951.11.02
120870;Jimmy;Johnson;F;2002.10.20
336217;Michelle;Hamilton;F;1979.10.26
230092;Sarah;Sheppard;M;1988.10.23
792784;Kayla;Mcmahon;F;1980.10.25
820600;Sean;Sullivan;F;2004.10.19
390728;Jenna;Ray;M;1997.10.21
332615;Colin;Fry;M;1976.10.26
699700;Whitney;Smith;M;1988.10.23
70093;Michael;Austin;F;1980.10.25
57867;Joseph;Collins;;1995.10.22
906805;Samuel;Clay;M;1993.10.22
888820;Amy;Castro;F;1990.10.23
394645;Pam;Gaines;M;1979.10.26
137938;Corey;Miller;F;1987.10.24
650344;Eric;Curtis;F;1993.10.22
465192;Leonard;Payne;F;1973.10.27
410985;Patrick;Miles;F;1993.10.22
789788;Jesus;Martinez;M;1992.10.22
510573;Cynthia;Hill;F;1950.11.02
256258;Kyle;Parker;M;1955.11.01
358291;Tracey;Alvarez;F;1995.10.22
113186;Alyssa;Bowen;M;1952.11.01
163856;Nicholas;Murphy;M;2004.10.19
681581;Natalie;Gibbs;M;1968.10.28
434421;Renee;Richardson;F;1999.10.21
478341;Christie;Alvarez;F;2003.10.20
252502;Jeffrey;Gonzales;M;1959.10.31
571498;Robert;Collins;M;1995.10.22
506448;Gail;Cameron;F;1999.10.21
632122;Brian;Ramirez;M;1987.10.24
241997;Johnny;Banks;M;1957.10.31
830597;Kendra;Johnson;F;1984.10.24
685824;Adrienne;Lynch;;1982.10.25
43614;Christopher;Silva;M;2000.10.20
167489;Stacy;Ramirez;F;2003.10.20
693212;Sabrina;Barnett;F;1951.11.02
132027;Scott;Gomez;F;2003.10.20
215790;Jessica;Ellis;F;1956.10.31
850505;Frank;Lee;F;1958.10.31
297958;Sherri;Jackson;M;1985.10.24
998676;Angel;Jordan;M;1960.10.30
542626;Andrew;Todd;M;1983.10.25
967683;Matthew;Cortez;F;1950.11.02
857038;Erica;Williams;F;1978.10.26
650143;William;Murray;F;2002.10.20
292737;Cameron;Bates;M;1985.10.24
128502;Jeffrey;Pierce;F;1980.10.25
292267;Kyle;Farrell;M;1965.10.29
410889;Frank;Molina;F;1967.10.29
480162;Michael;Stone;M;1983.10.25
928499;Steven;Brady;M;1956.10.31
566837;Thomas;Miller;F;1985.10.24
97942;Nicole;Jones;F;1978.10.26
767191;Joseph;Wright;M;1957.10.31
157482;Abigail;Lopez;F;1952.11.01
231796;Stephen;Salazar;M;1959.10.31
708031;Steven;Lloyd;M;1956.10.31
617990;Paul;Flynn;F;1998.10.21
470827;Crystal;Wolf;F;2004.10.19
887356;Christopher;Fox;M;2001.10.20
717938;Beth;Koch;M;1948.11.02
235394;Lance;Forbes;M;1993.10.22
541252;Katherine;Gutierrez;M;1979.10.26
470802;Miranda;Mcdaniel;M;1948.11.02
429247;Jill;Saunders;F;1988.10.23
964438;Gregory;Smith;F;1993.10.22
566011;Martin;Wang;;1970.10.28
797714;Eric;Reynolds;M;1988.10.23
288543;Benjamin;Mcfarland;M;1979.10.26
171854;Dale;Serrano;F;1991.10.23
50769;Kelly;Hall;M;2000.10.20
77813;Courtney;Owen;M;1953.11.01
509265;Heather;Smith;F;1985.10.24
843852;Melanie;Adams;M;1952.11.01
367821;Douglas;Gonzalez;F;1954.11.01
844881;Tiffany;Lawson;M;1959.10.31
740196;Samantha;Allen;M;2002.10.20
913910;Charles;Ford;F;2004.10.19
537358;Christine;Dorsey;M;1985.10.24
664116;Nicholas;Mcdaniel;;1963.10.30
720427;James;Carroll;F;1980.10.25
812904;Kathryn;Ford;F;2000.10.20
551005;Brett;Mendez;F;1997.10.21
73638;Amanda;Duran;F;1959.10.31
606554;Elizabeth;Krause;F;1992.10.22
628712;John;Vasquez;F;1967.10.29
208153;Sue;Richardson;;1962.10.30
864436;Kathleen;Zimmerman;M;1955.11.01
177104;Brenda;Johnson;M;1960.10.30
818519;Monica;Bryan;M;1998.10.21
69406;Christopher;Copeland;M;1982.10.25
317565;Devin;Newman;F;2003.10.20
541247;David;Mooney;F;1993.10.22
378529;Rebecca;Clark;M;1969.10.28
611309;April;Mcpherson;M;2004.10.19
992600;Natalie;Villa;F;1982.10.25
151045;Nicole;Thomas;M;1985.10.24
756819;Christopher;Bradford;M;1964.10.29
975059;Miguel;Mercer;F;1990.10.23
171648;Wendy;Bryant;M;1957.10.31
706414;Troy;Bates;M;1948.11.02
794813;Jenna;Gonzalez;F;1955.11.01
584623;Bonnie;Hubbard;M;1976.10.26
360829;Amber;Wells;F;2000.10.20
182122;Laurie;Valdez;F;1955.11.01
878528;Rebecca;Mora;M;1977.10.26
509210;Michelle;Calderon;M;1986.10.24
485270;Sean;Johnson;M;1975.10.27
608534;Brandon;Leon;M;1960.10.30
687210;Garrett;Sanchez;M;1959.10.31
869296;Stephanie;Reese;;1999.10.21
777988;Steve;Goodwin;;1982.10.25
478702;Andrew;Franklin;M;1964.10.29
658766;Robert;Smith;M;1970.10.28
471761;Amy;Saunders;F;1975.10.27
262020;Robert;Deleon;F;1988.10.23
367873;Bradley;White;M;1960.10.30
151514;Janice;Santana;M;1966.10.29
262863;Anthony;Green;M;1949.11.02
272814;Pamela;Dean;M;1973.10.27
764996;Amber;Mcconnell;M;1989.10.23
256934;Jocelyn;Ramirez;F;1983.10.25
512071;Lauren;Todd;F;1992.10.22
140946;Kent;Wells;M;1991.10.23
426583;Roger;Brown;F;1990.10.23
218657;Justin;Hobbs;M;1973.10.27
602963;Brandi;Allen;M;1985.10.24
792962;Philip;Austin;F;1969.10.28
454005;Jonathan;Brown;F;1980.10.25
365071;Olivia;George;M;1979.10.26
492385;Carolyn;Boyd;M;1957.10.31
562525;Angela;Flynn;F;1993.10.22
672813;Judith;Brown;F;1994.10.22
792921;Jennifer;White;M;1956.10.31
626616;Sarah;Chambers;M;1997.10.21
511899;Julie;Small;M;1953.11.01
529567;Kathleen;Harris;M;1973.10.27
782814;Abigail;Smith;F;1950.11.02
830290;James;Baker;M;1972.10.27
142513;Nancy;Webb;F;2000.10.20
203111;Laura;Williams;F;1954.11.01
703896;Andrew;Kramer;M;1992.10.22
884181;Abigail;Guerrero;M;1972.10.27
583136;Jason;Hernandez;F;1969.10.28
532116;Taylor;Scott;F;1954.11.01
239042;Peter;Carter;M;1983.10.25
772854;William;Evans;;1995.10.22
634567;Leslie;Bright;F;1986.10.24
281708;Bianca;Christensen;M;1985.10.24
767469;Daniel;Fox;F;1956.10.31
264785;Debra;Price;M;1990.10.23
600700;Jasmine;Le;M;1994.10.22
813500;Kelsey;Taylor;F;2000.10.20
496625;Alexandra;Mann;F;1999.10.21
453706;Tracy;Anderson;M;1962.10.30
243024;Kayla;Fernandez;F;1976.10.26
924226;Taylor;Nguyen;F;1989.10.23
732393;Carrie;Brooks;M;1954.11.01
859255;David;Rivera;F;1978.10.26
21911;Frederick;Blackwell;F;1986.10.24
291000;Christopher;Carroll;M;1954.11.01
551471;Jacqueline;Moore;F;1975.10.27
684266;Jessica;Mason;M;1958.10.31
46485;Timothy;Cameron;M;1956.10.31
186590;Katie;Roth;;1983.10.25
729434;Sandra;Davis;M;1992.10.22
959893;Sheri;Griffith;M;1949.11.02
234661;Hector;Smith;;1973.10.27
467016;Eric;Romero;M;1987.10.24
385050;Maria;Wood;;1961.10.30
362690;George;Brown;M;1984.10.24
797096;Mackenzie;Lopez;;1968.10.28
815121;Douglas;Brooks;F;1975.10.27
783321;Joan;Fleming;F;1983.10.25
391320;Kimberly;Lee;M;1990.10.23
178960;Adriana;Lewis;M;1961.10.30
995277;Jack;Jones;F;1973.10.27
719870;Laura;Gonzalez;F;1948.11.02
837469;Amanda;Brown;F;2001.10.20
821449;Ellen;Brown;M;1983.10.25
745951;Michael;Thompson;M;1993.10.22
404069;Johnathan;Owens;F;1952.11.01
218964;Stanley;Ryan;F;1979.10.26
628407;Amanda;Lane;F;1998.10.21
124144;Beth;Perez;F;1991.10.23
6597;Thomas;Wolfe;F;1990.10.23
932514;Karen;Burnett;F;1991.10.23
693943;Sarah;James;F;1963.10.30
644335;Jason;Rojas;M;1955.11.01
575545;Valerie;Murphy;F;1991.10.23
383314;Anthony;Guerrero;F;1985.10.24
424707;Jasmine;Stevenson;M;1952.11.01
89361;Shannon;Armstrong;F;1970.10.28
799815;Kristine;Patrick;M;1986.10.24
648761;Michael;Russell;F;1953.11.01
730149;Thomas;Smith;M;1992.10.22
425167;Jennifer;Caldwell;;1970.10.28
641888;Heather;Hunt;M;1955.11.01
587395;Kathryn;Barrera;F;1969.10.28
189187;Brandon;Freeman;M;1959.10.31
639735;Emily;Gonzales;F;1971.10.28
120768;Brittney;Williams;;1958.10.31
117380;Valerie;Johnson;F;1990.10.23
896474;Anthony;Meyer;M;1956.10.31
439217;David;Berry;M;1989.10.23
107612;Eric;Carter;F;1973.10.27
472066;Wanda;Young;M;1967.10.29
751729;Tracey;Shepard;F;1970.10.28
178466;Brian;Hendricks;M;2000.10.20
658352;Michael;Smith;F;1960.10.30
417226;Gail;Munoz;F;1962.10.30
987702;Eric;Mitchell;;2000.10.20
800583;William;Herman;F;1980.10.25
711844;Roy;Lowe;;2004.10.19
270813;Brett;Lopez;M;1985.10.24
781259;Christopher;Flores;F;2001.10.20
616764;Barbara;Mcclain;M;1999.10.21
877391;Cody;Luna;F;1963.10.30
240956;Luke;Russell;M;2005.10.19
1113;Joy;Santiago;F;1997.10.21
473402;Ashley;Fleming;M;1990.10.23
412023;James;Petersen;M;1997.10.21
508761;Brady;Jimenez;F;1995.10.22
912546;Thomas;Gordon;;1976.10.26
981416;Jennifer;Carter;M;1986.10.24
985977;Rachel;Mendez;;1996.10.21
439612;Kellie;Evans;M;1973.10.27
18120;Jill;Martin;F;1968.10.28
240750;Lauren;Adams;F;1960.10.30
380020;Amanda;Boyd;F;1967.10.29
83588;Luke;Kent;F;1955.11.01
340563;Nicholas;Salinas;F;1975.10.27
944499;Stacie;Hutchinson;M;1965.10.29
15499;Melissa;Soto;F;1965.10.29
834050;Ryan;Maddox;M;2005.10.19
797803;Elizabeth;Nguyen;M;1966.10.29
266791;Sarah;Lee;F;1959.10.31
448196;Brittany;Cruz;M;1991.10.23
6559;Cynthia;Garcia;F;2003.10.20
531792;Susan;Hayes;;2002.10.20
766184;Jennifer;Miller;F;2004.10.19
172319;Sarah;Thomas;M;1997.10.21
776739;Jenny;Miller;M;1979.10.26
511474;Mary;Nguyen;M;1956.10.31
898830;Donald;Thornton;M;1989.10.23
683680;Samantha;Morgan;;1948.11.02
558665;Kimberly;Gomez;;2001.10.20
524225;Andrew;Rowe;F;1988.10.23
413206;Christine;Baldwin;F;1985.10.24
680289;Whitney;Price;M;1966.10.29
272023;Derek;Carter;M;1961.10.30
306646;Samantha;Griffith;F;1965.10.29
892357;Kevin;Stafford;F;1968.10.28
374485;Walter;Holland;;1986.10.24
765599;Erica;Andrews;M;1971.10.28
934979;Jason;Miller;F;1996.10.21
102760;Wendy;Parker;F;1960.10.30
947407;Heather;Lopez;M;1975.10.27
604500;Karen;Snyder;F;1963.10.30
921070;Jared;Sanchez;M;1999.10.21
493359;Tony;Frazier;M;1962.10.30
465020;Eric;Hernandez;F;1953.11.01
415917;Edward;Villarreal;M;1967.10.29
138733;Bryan;Delacruz;F;1968.10.28
498449;Cindy;Glass;F;1952.11.01
326302;Jennifer;Perez;M;1989.10.23
764105;Judy;Jones;F;1999.10.21
874304;Gary;Murphy;M;1981.10.25
100810;Paula;Allison;M;1994.10.22
775917;Felicia;Hernandez;M;2005.10.19
538612;Timothy;Rhodes;M;1998.10.21
39716;Wayne;Davidson;F;1964.10.29
485997;Melissa;Obrien;F;1963.10.30
580966;Amanda;Lynch;M;1997.10.21
381272;Lonnie;Howell;F;1981.10.25
128564;Christine;Martin;F;1948.11.02
202380;Devin;Davis;M;1961.10.30
488110;Teresa;Hawkins;;1988.10.23
386500;Shelby;Hess;F;2002.10.20
690054;Rachel;Williams;F;1972.10.27
619719;Ashley;Fernandez;F;1994.10.22
464265;Lisa;Mullen;M;1948.11.02
221461;Kevin;Evans;M;1988.10.23
820445;Anthony;Guerrero;F;2003.10.20
113425;Jay;Colon;F;1970.10.28
814711;Sarah;Spencer;F;1990.10.23
699944;David;Smith;F;1952.11.01
251064;Rodney;Collins;F;1993.10.22
974377;Victoria;Norton;F;1959.10.31
195830;Jeffrey;Dean;M;1958.10.31
684752;Dan;Kennedy;F;2002.10.20
764647;Michelle;Franco;F;1973.10.27
548396;Jennifer;Brown;;1997.10.21
32276;Edward;Davis;M;1988.10.23
287517;Ariel;Dunlap;F;1976.10.26
214024;Carlos;Weiss;;1961.10.30
20007;Sherry;Edwards;F;2000.10.20
959650;Teresa;Hines;F;1970.10.28
974519;Richard;White;M;1989.10.23
856090;Kathy;Sharp;M;1954.11.01
242084;Patrick;Rodriguez;F;1965.10.29
904483;Amanda;Jenkins;F;1954.11.01
288206;Mary;Cunningham;M;1992.10.22
762443;Kayla;Baker;F;1950.11.02
124333;Melissa;Page;F;1995.10.22
118681;Steven;Keith;M;2003.10.20
736841;Brenda;Greene;M;1976.10.26
51883;Anthony;Owen;M;1967.10.29
610440;Jose;Larson;M;1996.10.21
371007;Carolyn;Fuentes;M;1976.10.26
958979;Patrick;Sanchez;F;1956.10.31
676302;Angela;Greene;F;1961.10.30
576581;Robert;Kelley;M;1985.10.24
375435;Joshua;Chen;M;1989.10.23
453879;David;Gardner;M;1988.10.23
673141;Laura;Reid;F;1958.10.31
863532;Pamela;Elliott;M;1984.10.24
913039;Kayla;Cervantes;;1966.10.29
837569;Denise;Hendrix;F;1973.10.27
244446;Francis;Smith;F;1980.10.25
706774;Daniel;Johnson;F;1986.10.24
329771;Brenda;Luna;F;1982.10.25
869492;Mary;Montgomery;F;1975.10.27
848131;Darrell;Butler;F;2001.10.20
584494;Jesse;Galvan;M;1956.10.31
607428;Kerry;Floyd;M;1973.10.27
38681;Nicole;Chen;M;1982.10.25
784155;Laura;Jacobson;F;1950.11.02
513920;Noah;Watts;F;1976.10.26
945638;Stephanie;Fitzgerald;F;2005.10.19
898324;Rachel;Nguyen;M;1959.10.31
57002;Edward;Kramer;F;1982.10.25
572189;Jennifer;Pitts;M;1968.10.28
41126;Mary;Walsh;F;1992.10.22
761352;Olivia;Stanley;M;1972.10.27
623307;Brandon;Todd;M;1998.10.21
930370;Joseph;Wang;;1976.10.26
929578;Darren;Lester;;1962.10.30
873276;Kristen;Sims;F;1995.10.22
231029;Melody;Collins;M;1961.10.30
97007;Kathryn;Sims;F;1971.10.28
647441;Michelle;Cohen;F;1965.10.29
934548;Christopher;Wise;F;1991.10.23
767696;Julie;Phillips;F;2004.10.19
913410;April;Lewis;;1963.10.30
88772;Connie;Carpenter;M;1949.11.02
591770;Stephanie;Matthews;;1968.10.28
181666;Cassandra;Anderson;F;1988.10.23
404033;Stefanie;Jimenez;F;1995.10.22
2168;Curtis;Jones;F;1955.11.01
767379;John;Davis;;1959.10.31
544123;Steve;Cisneros;F;1996.10.21
14496;Austin;Johnson;F;1994.10.22
600526;Kenneth;Rich;F;1950.11.02
195477;Gregory;Anderson;F;1966.10.29
701245;Erika;Carr;M;1965.10.29
880226;James;Nelson;M;1996.10.21
587342;Sean;Allen;M;1984.10.24
705097;Elizabeth;Dixon;M;1971.10.28
578982;David;Jimenez;F;1991.10.23
874482;Jenna;Casey;M;1983.10.25
537103;Joseph;Moss;M;1964.10.29
459657;Jennifer;Lambert;M;1984.10.24
685725;Caitlin;Shelton;F;2005.10.19
84478;Amy;Morgan;F;1959.10.31
787902;Mitchell;Hart;M;1970.10.28
318495;Donald;Hudson;F;1957.10.31
278718;Dennis;Thomas;M;1998.10.21
156956;James;Clark;F;1950.11.02
838114;Chris;Garcia;F;1980.10.25
848305;Sarah;Johnston;F;1976.10.26
545324;Calvin;Mcdonald;;1990.10.23
500674;John;Davis;;1959.10.31
939461;Frederick;Odom;F;1956.10.31
893285;Sherry;Doyle;F;1982.10.25
519999;Rodney;Grant;F;1977.10.26
154910;Victoria;Steele;M;1952.11.01
677892;Joseph;Perez;;1992.10.22
723512;Michelle;Yates;F;1973.10.27
627717;Ashley;Morse;F;1983.10.25
229960;Michael;Molina;;1969.10.28
312307;Ann;Cruz;M;1972.10.27
991770;James;Stark;M;1956.10.31
534054;Stephanie;Morales;M;1972.10.27
865524;Dawn;Case;M;1954.11.01
975794;Joseph;Ferguson;M;1985.10.24
34941;David;Sawyer;;2000.10.20
357481;Regina;Roberts;F;1970.10.28
402868;Mark;Stevens;M;1968.10.28
61663;Marc;Bean;M;2005.10.19
476517;Richard;Spencer;F;1988.10.23
97963;Steven;Kelley;M;1999.10.21
866026;Christopher;Brennan;M;1960.10.30
750051;Christopher;Lee;;2005.10.19
793289;Bobby;Melendez;F;1967.10.29
575748;Christian;Esparza;M;1997.10.21
624316;Kathy;Diaz;F;1986.10.24
184041;Maria;Phillips;F;1967.10.29
674752;Elizabeth;Moon;F;2004.10.19
405584;Alyssa;Young;M;1991.10.23
310824;William;Lucas;F;1989.10.23
793856;Crystal;Rogers;M;1967.10.29
695045;Mary;Davis;F;1969.10.28
74081;Michael;Myers;M;2004.10.19
881348;Andrew;Johnson;F;1973.10.27
96636;Gary;Haney;;1967.10.29
659868;David;Arnold;F;1948.11.02
102339;James;Ball;;1949.11.02
956523;Trevor;Richards;M;2002.10.20
413544;Audrey;Davis;F;1961.10.30
166555;Amanda;Davis;;1994.10.22
219055;Joel;Kim;M;1970.10.28
112520;Beth;Smith;M;1970.10.28
880176;Matthew;Lane;M;1974.10.27
619204;Kimberly;Bradley;;1969.10.28
60838;Justin;Daniels;M;2004.10.19
366339;Andrea;Johnson;M;1951.11.02
671732;Richard;Campbell;M;1970.10.28
654811;Jared;Smith;F;1957.10.31
864157;Theresa;Greer;M;1959.10.31
523526;Joel;Garcia;M;2005.10.19
552079;Jorge;Fox;M;1977.10.26
146191;Jennifer;Keller;F;1990.10.23
411668;Dennis;Kennedy;M;1999.10.21
809051;John;Golden;F;1950.11.02
249896;Shannon;Mcgee;F;1989.10.23
503073;Adam;Pitts;F;1992.10.22
483965;Benjamin;Jones;M;1950.11.02
299437;Kimberly;Parker;M;1949.11.02
389979;Keith;Johnson;M;1956.10.31
614909;Michelle;Allen;F;1999.10.21
289638;Joshua;Ramirez;M;2005.10.19
548148;Betty;Murphy;F;1955.11.01
500208;Katherine;Ross;M;1985.10.24
592190;Cindy;Hughes;M;1981.10.25
170147;Rachel;Joseph;F;1958.10.31
223249;Kevin;Wiley;F;1966.10.29
11823;Stephanie;Morales;M;1974.10.27
599122;Kaitlin;Bridges;F;1987.10.24
471442;Eric;Marshall;F;1990.10.23
525174;David;Hart;F;1975.10.27
662029;Sabrina;Ayala;F;1975.10.27
415162;Travis;Robinson;F;1967.10.29
116667;Sabrina;Hammond;M;1992.10.22
88279;Brianna;Alexander;M;1970.10.28
461392;Diane;Hunter;F;1991.10.23
783586;Dale;Taylor;;1988.10.23
737111;William;Montgomery;F;1989.10.23
854816;Joseph;Benson;;1969.10.28
755916;Erin;Rogers;F;1952.11.01
931431;Mary;Jones;M;1979.10.26
412865;Melissa;Wiley;F;1985.10.24
146356;Hunter;Harris;F;1993.10.22
640233;Jennifer;Wilson;F;1992.10.22
236245;Shawn;Dawson;M;1971.10.28
771838;Timothy;Chen;F;1955.11.01
976764;Zachary;Rich;M;1967.10.29
647056;Douglas;Gardner;M;1963.10.30
946753;Robert;Johnston;F;1987.10.24
283520;Christopher;Weaver;F;1978.10.26
638176;Melissa;Flynn;M;1975.10.27
842149;David;Sheppard;F;1975.10.27
604966;Angela;Wright;M;1972.10.27
161794;Christina;Hanna;M;1957.10.31
515376;William;Chen;F;1982.10.25
843845;Debra;Davis;F;1974.10.27
236496;Donald;King;F;1975.10.27
522078;Margaret;Mitchell;F;1990.10.23
787313;Jessica;Perez;F;1951.11.02
496353;Stacey;Crane;M;1999.10.21
891;Nathaniel;Hobbs;F;1980.10.25
470232;William;Wilson;F;1971.10.28
248447;Tracy;Mayer;F;1963.10.30
369351;Jake;Foster;M;1990.10.23
662787;Charles;Cox;M;1998.10.21
789209;Christian;Hodges;F;1999.10.21
359933;Patricia;Martin;M;1962.10.30
752090;Ariel;Harvey;M;1997.10.21
775748;Melissa;Jordan;M;1960.10.30
118110;Dawn;Garcia;M;1975.10.27
727796;Samantha;Holmes;F;1964.10.29
688949;Denise;Stafford;F;1956.10.31
645488;Nathaniel;Horton;M;1991.10.23
248760;Cindy;Grant;F;1983.10.25
433923;Kelly;Snow;M;1978.10.26
41774;Philip;Stevenson;F;1950.11.02
556783;Cindy;Mendoza;M;1993.10.22
945296;Sarah;Roberts;F;1993.10.22
790876;Alfred;Watson;;1977.10.26
313712;Brittany;Mcdonald;F;1973.10.27
46647;Eric;Willis;F;1956.10.31
616948;Patricia;Nichols;M;1961.10.30
66497;Andrew;Scott;M;1993.10.22
533980;Vanessa;Harper;F;1960.10.30
564988;Gina;Smith;F;1958.10.31
981954;Natalie;Briggs;M;1969.10.28
807247;Jessica;Walker;M;1961.10.30
43579;Roy;Perez;F;1966.10.29
945775;Christopher;Alvarez;M;2003.10.20
281867;Dana;Bailey;F;1997.10.21
777005;Michelle;Hoover;F;1952.11.01
592072;Tina;Sanchez;F;1967.10.29
795013;Rachel;Rodriguez;;1969.10.28
926547;Joanna;Scott;F;1984.10.24
445538;Kathleen;Morgan;F;1965.10.29
688052;Micheal;Fuller;M;1959.10.31
150383;Melvin;Hammond;F;1963.10.30
442348;Jordan;Evans;F;1986.10.24
466761;Mary;Rivera;F;1998.10.21
23811;Daniel;Patton;F;1983.10.25
54939;Charles;Gray;M;1995.10.22
144896;Martin;Fox;F;1992.10.22
90636;Michael;Williams;M;1993.10.22
463015;Kathleen;Macdonald;M;1985.10.24
699152;Nancy;Richards;;1983.10.25
907586;Joshua;Archer;M;1978.10.26
423197;Kathleen;Shaffer;F;1993.10.22
73865;Valerie;Obrien;M;2004.10.19
461291;Ralph;Hahn;M;1990.10.23
845517;Julie;Stokes;M;1980.10.25
42977;Christopher;Rowe;M;2004.10.19
223235;Ronald;Cain;M;2005.10.19
91794;Jessica;Webb;F;1983.10.25
514578;Sarah;Brown;M;1985.10.24
543759;Jared;Miller;M;1994.10.22
876890;Michael;Bates;F;1948.11.02
453841;Jenna;Ochoa;F;2005.10.19
647836;Hannah;Tucker;F;1964.10.29
836971;Eric;Brown;M;1975.10.27
681253;Michael;Nelson;M;1990.10.23
451106;Grant;Perez;;1996.10.21
747063;Kaitlin;Evans;F;1999.10.21
766747;Rachel;Horn;;2004.10.19
688496;Brian;Ray;F;1972.10.27
554749;Chad;Jones;M;1986.10.24
328972;Jacob;Morales;;1993.10.22
460681;Erica;Travis;F;1951.11.02
20662;Rodney;Mcintosh;M;1964.10.29
790720;Tara;Crosby;M;1976.10.26
100699;Brian;Lee;M;1980.10.25
525538;Kevin;Bass;;1952.11.01
158876;Paige;Kim;F;1976.10.26
426449;Kimberly;Richardson;F;1999.10.21
151315;Christopher;Hester;M;1963.10.30
248493;Sarah;Scott;M;1965.10.29
201629;Tina;Hammond;F;1958.10.31
540754;Brittany;Armstrong;M;1951.11.02
881430;Stephen;Saunders;F;1994.10.22
588165;Tara;Pitts;F;1972.10.27
307116;Pamela;Johnson;F;1963.10.30
631916;Sarah;Holmes;F;1964.10.29
146431;Ashley;Price;F;1984.10.24
587669;Elizabeth;Smith;;1996.10.21
841386;Michael;Arellano;F;2002.10.20
621509;Robert;Roman;F;1953.11.01
121491;Daniel;Spears;;1956.10.31
676642;Nancy;Torres;F;1951.11.02
321918;Mackenzie;Porter;F;1972.10.27
192655;Paul;Willis;M;1968.10.28
67771;Michael;Rowe;F;2004.10.19
562191;Carrie;Perez;F;1999.10.21
664815;Ashley;Huang;M;1955.11.01
67140;Angela;Mcgrath;M;1949.11.02
983893;Kevin;Ayala;M;1975.10.27
144041;Deborah;Kane;;2001.10.20
886800;Kenneth;Underwood;;1987.10.24
846506;Theresa;Smith;M;2004.10.19
562026;Amanda;Morris;M;1991.10.23
40372;Michael;Pruitt;F;1961.10.30
722192;Samantha;Chandler;F;2003.10.20
128198;Robert;Scott;;1969.10.28
409560;Anthony;Gardner;M;1965.10.29
122003;Melissa;Mccoy;F;1952.11.01
246266;Susan;Hanson;M;1988.10.23
107683;Bryan;Garcia;F;1997.10.21
482222;Margaret;Ramos;F;1948.11.02
394733;Sandra;Blake;;1983.10.25
728831;Michael;Roberts;F;1969.10.28
972813;Dana;Parker;M;1982.10.25
764847;Nancy;Tucker;F;1952.11.01
170799;Lacey;Griffin;F;2004.10.19
166818;Donna;Meyer;F;1985.10.24
289343;Ashley;Williamson;M;1988.10.23
502213;Jacob;Chavez;F;1968.10.28
124750;Rhonda;Reed;M;1952.11.01
15880;Shawn;Rodriguez;M;1950.11.02
502318;Steven;Brandt;M;1983.10.25
942241;Ashley;Martinez;M;1999.10.21
813545;Tiffany;Black;M;1973.10.27
663941;Susan;Holmes;M;1997.10.21
583631;Connor;Sullivan;F;1983.10.25
73319;James;Murphy;M;1955.11.01
467791;Mark;Silva;F;1949.11.02
109709;Dorothy;Fuller;M;1991.10.23
165530;Kathryn;Hodge;;1974.10.27
188591;Marissa;Wilson;F;2004.10.19
142874;Robert;Richardson;M;1972.10.27
433869;Christopher;Scott;M;1996.10.21
406184;William;Jones;M;1965.10.29
326963;Kim;Rangel;M;1983.10.25
570218;Gary;Allen;M;1992.10.22
173636;Justin;Manning;M;1966.10.29
483755;Samantha;Rosales;;1987.10.24
355741;Anna;Martinez;;1982.10.25
249777;Christopher;Kramer;F;1973.10.27
618412;Jason;Barton;F;1957.10.31
14014;Joseph;Leblanc;M;1973.10.27
994514;Paula;Mckenzie;M;1950.11.02
903405;William;Roberts;F;1980.10.25
273115;Melissa;Clark;F;1952.11.01
491117;Andrea;Gardner;F;1953.11.01
977526;Becky;Miller;F;1978.10.26
81498;Evan;Solis;;1955.11.01
662345;Omar;Nash;M;1965.10.29
276257;Michael;Richards;F;1953.11.01
451308;Richard;Smith;M;1977.10.26
256774;Tonya;Campbell;M;1986.10.24
737603;Elizabeth;Ramirez;M;2000.10.20
218308;Robin;Prince;M;2004.10.19
931898;Jimmy;Haynes;M;1958.10.31
824465;Tammy;Snow;M;1984.10.24
